time_s,temperature,heart_rate,spo2,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
15.35,36.886,75.25,98.39,-0.0798,-0.0294,1.0375,-0.026,-1.011,-0.302
15.4,36.88,75.17,98.42,-0.0572,0.0034,0.9407,-0.515,0.384,-1.029
15.45,36.873,74.4,98.37,-0.0432,0.0611,0.9743,-0.641,-0.271,-0.458
15.5,36.886,74.38,98.4,-0.0328,0.027,0.9897,-2.033,-0.251,0.006
15.55,36.873,74.03,98.41,-0.0232,-0.0371,0.9977,-2.203,0.397,0.69
15.6,36.877,74.63,98.37,-0.06,0.0091,0.9951,-1.663,0.303,0.551
15.65,36.866,74.88,98.37,-0.0562,0.0008,0.99,0.231,-0.974,0.433
15.7,36.869,74.93,98.37,-0.0475,0.0031,1.0256,0.636,-0.389,1.274
15.75,36.862,73.09,98.36,0.0284,-0.0407,1.0146,1.024,0.215,1.203
15.8,36.878,74.55,98.32,0.0831,-0.0048,1.0618,2.037,1.225,0.414
15.85,36.857,73.76,98.38,0.1331,0.0017,1.0204,1.785,0.376,-0.3
15.9,36.876,74.55,98.32,0.0502,-0.0107,0.9658,1.857,0.242,-0.86
15.95,36.867,73.71,98.32,-0.0019,0.0063,0.9497,1.721,-0.281,-0.938
16.0,36.88,74.6,98.25,0.0203,0.0496,1.0063,0.023,0.815,-1.4
16.05,36.876,73.9,98.29,0.0049,0.0567,0.9762,1.631,0.381,-1.049
16.1,36.887,73.92,98.23,0.0073,0.0606,1.0139,1.133,-0.507,-0.313
16.15,36.876,74.64,98.29,-0.0327,-0.019,1.0287,1.468,0.098,0.419
16.2,36.853,73.98,98.25,-0.0581,-0.0003,1.005,1.118,-0.852,0.18
16.25,36.868,74.76,98.21,0.0176,-0.0084,1.0124,1.607,-0.413,0.215
16.3,36.857,74.68,98.22,0.0095,-0.0171,0.989,0.672,-0.501,0.794
16.35,36.863,74.29,98.23,-0.0031,-0.0141,0.9814,0.192,-0.057,1.157
16.4,36.884,74.16,98.2,-0.046,0.0357,0.9816,0.132,0.558,-0.752
16.45,36.875,75.06,98.17,-0.0206,0.0047,0.996,0.069,0.837,-1.416
16.5,36.861,74.88,98.19,-0.0086,-0.0142,1.07,0.343,0.591,0.024
16.55,36.858,75.34,98.17,-0.0072,-0.0429,0.9936,0.326,0.445,-0.368
16.6,36.869,73.7,98.2,-0.0197,-0.0079,0.9662,1.361,0.668,-1.215
16.65,36.856,74.48,98.2,-0.0411,0.0219,0.9487,0.077,-0.18,0.168
16.7,36.862,74.45,98.1,-0.048,-0.0022,0.9885,0.498,0.628,-0.57
16.75,36.872,74.99,98.13,-0.0337,-0.012,1.0087,0.475,0.72,-1.675
16.8,36.88,74.31,98.21,0.0045,-0.0072,0.9715,0.728,-0.293,-1.029
16.85,36.874,74.44,98.15,-0.0031,-0.032,0.9624,1.209,-0.674,-0.436
16.9,36.845,74.92,98.15,-0.0032,-0.0133,0.9792,1.266,-0.92,-0.71
16.95,36.871,74.02,98.13,0.0036,0.0027,1.0011,1.115,-0.872,-0.088
17.0,36.869,74.0,98.13,0.0364,-0.02,0.9993,0.127,-0.423,0.716
17.05,36.873,75.0,98.05,0.0665,-0.0316,1.043,-0.268,-0.068,-0.356
17.1,36.885,76.43,98.14,0.1006,-0.0144,1.0128,-0.203,0.152,-0.721
17.15,36.848,75.21,98.17,0.0207,-0.0101,1.02,0.143,-1.047,0.236
17.2,36.862,75.01,98.09,-0.0467,-0.0216,1.0565,-0.211,-0.752,0.731
17.25,36.874,75.45,98.1,-0.0731,0.0046,1.0141,0.763,-1.157,-0.259
17.3,36.853,75.56,98.13,-0.0235,0.0458,1.0395,0.918,-0.324,0.663
17.35,36.883,75.24,98.09,-0.024,0.0358,1.0352,0.268,0.023,0.314
17.4,36.872,74.99,98.13,0.0237,-0.0098,1.0491,0.213,-0.479,1.406
17.45,36.877,74.57,98.11,0.0637,-0.0528,0.9962,1.086,-0.097,1.172
17.5,36.863,75.82,98.17,0.0374,-0.0456,1.0259,-0.641,0.43,0.384
17.55,36.876,75.15,98.17,-0.0112,-0.0395,0.973,-0.297,0.645,-1.207
17.6,36.879,75.64,98.16,-0.0245,-0.0303,0.9743,-1.001,0.238,-0.153
17.65,36.871,75.93,98.17,-0.0402,-0.0558,1.0015,0.168,-0.122,-0.358
17.7,36.871,75.26,98.19,-0.0342,-0.002,1.0193,0.188,0.348,-0.365
17.75,36.871,74.68,98.23,-0.0156,0.0183,1.0438,-0.696,1.134,0.042
17.8,36.86,75.29,98.19,0.0251,-0.0135,0.9993,-1.4,0.936,0.179
17.85,36.867,75.32,98.22,0.0586,0.0034,1.0312,-0.533,0.534,0.15
17.9,36.867,75.63,98.27,0.0386,0.0045,1.0752,-0.023,0.749,0.129
17.95,36.872,75.08,98.22,0.0767,0.0211,1.0373,-1.28,0.593,0.525
18.0,36.878,75.04,98.28,-0.0152,0.0413,1.0414,-0.112,-1.072,0.439
18.05,36.858,75.14,98.26,-0.0365,-0.0079,0.9783,-0.415,-0.779,0.043
18.1,36.867,75.49,98.33,-0.056,-0.0275,0.9859,-1.003,-0.317,0.558
18.15,36.883,75.73,98.21,-0.0027,-0.0496,1.0099,-1.51,-1.539,-0.114
18.2,36.861,76.42,98.28,0.0129,-0.043,1.0668,-1.695,-1.698,-0.799
18.25,36.86,76.18,98.32,-0.0163,-0.0208,1.0137,-1.717,-2.5,1.54
18.3,36.87,75.12,98.33,-0.025,-0.0348,1.0818,-1.445,-0.96,-0.31
18.35,36.877,74.8,98.35,-0.0645,0.0112,1.0289,-0.558,-0.806,0.945
18.4,36.868,74.81,98.33,-0.0146,-0.0013,1.0592,0.685,-0.404,-0.447
18.45,36.881,74.43,98.39,0.0536,0.026,1.0217,1.417,0.247,-0.352
18.5,36.877,75.11,98.38,0.0123,0.0291,0.9826,1.349,0.432,-0.898
18.55,36.877,74.52,98.34,-0.0064,0.0514,0.9689,-0.07,0.27,-0.487
18.6,36.874,74.42,98.41,-0.0833,0.0355,1.0099,-0.403,-1.058,0.403
18.65,36.891,74.42,98.39,-0.0651,0.0176,1.0059,-1.414,-0.794,0.635
18.7,36.866,75.35,98.41,0.0061,0.0151,0.978,-0.765,0.137,0.216
18.75,36.848,74.83,98.43,-0.0004,0.0127,0.9846,0.35,0.25,-0.289
18.8,36.884,74.15,98.34,-0.0115,0.0049,0.9958,-0.054,0.765,-0.218
18.85,36.864,75.24,98.35,-0.0108,0.0225,0.9492,1.233,0.836,0.171
18.9,36.869,75.36,98.42,-0.0247,-0.0627,0.9662,-0.306,1.488,0.742
18.95,36.881,74.5,98.33,-0.0044,-0.0356,1.0311,0.665,0.996,-0.277
19.0,36.852,74.3,98.4,0.0532,-0.0148,1.0295,-0.49,1.31,-0.297
19.05,36.856,74.22,98.41,0.0727,0.0239,0.9999,-1.384,0.691,-0.24
19.1,36.852,74.76,98.39,-0.0157,-0.0168,1.0066,0.306,-0.549,0.498
19.15,36.86,75.05,98.44,-0.0123,-0.0253,0.9639,0.012,-0.903,0.149
19.2,36.873,74.64,98.41,0.0261,0.0147,1.0005,0.735,-0.932,0.182
19.25,36.873,73.85,98.47,0.0108,0.0246,0.9828,0.391,0.36,0.233
19.3,36.871,75.03,98.36,0.0209,0.0226,1.0138,0.24,0.902,0.552
19.35,36.854,74.44,98.41,0.0044,-0.0055,1.0559,-0.7,0.896,-1.105
19.4,36.845,74.33,98.4,-0.0099,-0.0299,1.0501,-0.89,-0.195,-0.733
19.45,36.869,74.62,98.37,0.0415,-0.0164,1.0131,0.404,0.014,0.404
19.5,36.863,74.9,98.38,0.0496,-0.0398,1.0016,-1.126,0.744,0.242
19.55,36.873,73.78,98.36,0.1144,-0.0031,1.0476,0.615,-1.373,-0.868
19.6,36.875,73.64,98.31,0.0788,-0.0041,1.0555,-0.374,-1.604,-0.668
19.65,36.869,74.26,98.34,0.0028,0.0037,1.0041,0.63,-2.098,0.597
19.7,36.876,74.24,98.38,-0.0397,0.0438,0.9755,0.055,-0.767,-1.723
19.75,36.87,74.68,98.37,-0.0216,0.0567,1.0071,-0.693,-0.466,-1.143
19.8,36.873,74.83,98.28,-0.007,-0.0192,1.0059,-0.42,0.167,-0.817
19.85,36.861,73.91,98.3,0.0179,-0.0251,0.9705,0.249,-0.13,-0.197
19.9,36.866,74.3,98.33,-0.0182,-0.0045,0.9894,-1.341,-0.026,-0.475
19.95,36.87,74.34,98.23,-0.0505,0.0201,1.0133,-1.296,-0.049,-0.678
20.0,36.876,74.35,98.26,0.0148,-0.0423,1.052,-1.302,0.553,0.006
20.05,36.864,73.24,98.22,-0.0044,-0.079,1.0109,-1.613,0.704,0.272
20.1,36.873,74.28,98.26,-0.05,-0.0122,0.931,-1.731,-0.096,0.405
20.15,36.865,73.57,98.23,-0.0414,0.072,0.9398,-0.567,1.25,-0.56
20.2,36.867,74.25,98.19,-0.0301,0.0443,0.9497,1.07,0.15,-0.177
20.25,36.876,73.35,98.19,-0.0098,-0.0096,1.0257,1.881,-0.995,0.442
20.3,36.848,73.94,98.22,0.0498,-0.038,1.0152,1.525,-0.293,-0.822
20.35,36.855,73.73,98.17,0.0314,0.0025,0.9892,1.452,0.57,0.582
20.4,36.853,74.92,98.14,0.0872,0.0229,0.9699,-0.944,0.825,0.073
20.45,36.845,73.38,98.18,-0.0045,-0.0415,0.9661,-1.494,0.28,0.782
20.5,36.861,73.33,98.15,-0.0554,-0.0834,0.9965,-0.756,0.605,1.364
20.55,36.875,74.52,98.13,-0.0747,-0.0529,1.0004,0.298,-1.066,0.924
20.6,36.865,74.2,98.12,-0.0857,-0.0391,1.001,0.72,-1.88,0.643
20.65,36.87,73.88,98.13,-0.0002,-0.006,0.9966,0.357,-2.028,0.67
20.7,36.879,73.49,98.14,-0.0005,-0.0329,0.9607,1.52,-1.206,-0.042
20.75,36.881,73.14,98.08,0.0233,-0.0228,0.9401,1.272,-0.302,0.544
20.8,36.867,73.49,98.08,-0.0138,-0.0574,0.9532,0.473,-0.057,-0.746
20.85,36.881,73.43,98.11,0.0509,-0.0145,0.9935,0.399,0.1,-0.438
20.9,36.869,73.35,98.09,0.0419,0.0194,1.0171,-1.335,-0.797,-0.953
20.95,36.86,73.45,98.09,0.0079,-0.0187,1.009,0.227,0.756,-0.043
21.0,36.862,73.43,98.07,-0.0131,-0.0325,0.9545,-1.079,-0.59,-0.883
21.05,36.853,74.2,98.11,-0.0667,-0.0456,0.9831,-1.445,-0.153,-0.062
21.1,36.859,73.03,98.06,-0.0507,0.0211,0.9524,-0.472,0.376,0.419
21.15,36.864,73.94,98.12,-0.0111,0.0204,0.9855,1.378,-0.166,0.949
21.2,36.876,73.9,98.13,0.0265,0.0048,1.0052,0.025,0.747,1.764
21.25,36.885,73.76,98.14,0.0515,-0.0024,1.0186,1.5,0.309,0.794
21.3,36.854,74.15,98.16,0.071,-0.0024,1.014,0.887,-0.373,0.0
21.35,36.872,74.06,98.09,-0.0071,0.043,1.0154,0.007,-0.801,0.256
21.4,36.857,73.93,98.15,0.0373,0.003,1.0408,-0.036,-0.382,0.176
21.45,36.873,74.47,98.1,0.0659,-0.0039,0.986,-0.327,-0.201,0.335
21.5,36.867,72.73,98.08,0.0099,-0.0736,1.0205,-0.874,-0.823,-0.818
21.55,36.85,75.1,98.09,-0.0043,-0.0243,1.0039,0.3,-1.276,-0.963
21.6,36.877,74.64,98.11,-0.0327,0.0094,0.9927,0.215,-1.035,0.018
21.65,36.862,74.96,98.1,0.0122,-0.0345,0.9929,-0.81,-0.04,0.445
21.7,36.862,73.71,98.21,0.0254,-0.0324,1.0587,-0.026,-0.474,0.331
21.75,36.857,74.23,98.16,0.052,-0.0318,0.9636,-1.263,0.183,-0.183
21.8,36.861,74.41,98.21,0.0032,0.0389,0.9784,-0.311,0.901,-0.437
21.85,36.872,74.12,98.22,-0.0065,0.0577,0.9671,0.243,1.041,-0.503
21.9,36.866,74.45,98.17,-0.018,0.1105,0.9712,0.404,1.112,-1.225
21.95,36.871,74.54,98.21,-0.0126,0.0783,0.9886,0.652,-0.103,0.059
22.0,36.871,73.86,98.18,0.0536,0.0475,0.9915,1.34,1.271,-0.417
22.05,36.881,74.88,98.24,0.0199,0.0728,1.0048,0.654,0.097,-0.756
22.1,36.864,74.89,98.26,0.0194,0.0486,1.0281,0.738,0.807,-0.444
22.15,36.853,74.26,98.3,0.0192,0.0016,0.9986,-0.155,-0.353,0.008
22.2,36.878,73.99,98.26,-0.0319,-0.01,0.9705,0.693,-1.119,0.086
22.25,36.864,74.75,98.3,-0.0026,-0.0112,0.9878,-0.173,-1.692,0.534
22.3,36.879,74.31,98.27,0.0038,-0.0144,0.9608,-0.379,-1.209,-0.452
22.35,36.872,74.9,98.34,-0.0102,0.0075,0.9925,-2.119,-1.014,-0.376
22.4,36.866,74.39,98.33,-0.0108,0.0256,0.9954,-1.074,-0.01,0.638
22.45,36.871,75.56,98.27,-0.0495,0.0316,0.9688,-0.346,-0.015,-1.116
22.5,36.887,74.48,98.29,-0.0379,0.0759,0.9797,-1.14,0.302,-0.407
22.55,36.888,74.39,98.33,0.0043,0.0219,1.0096,1.331,-0.063,-0.61
22.6,36.868,74.85,98.35,0.0871,0.0439,1.0529,0.097,-0.057,1.485
22.65,36.869,74.04,98.33,0.0491,0.0629,1.0759,0.002,0.321,0.021
22.7,36.878,74.39,98.36,-0.006,0.0325,1.0212,-1.082,0.722,0.986
22.75,36.859,73.98,98.29,-0.0459,0.0256,1.0363,-1.604,0.867,0.458
22.8,36.871,74.9,98.33,-0.0315,-0.0122,0.9936,-0.189,1.988,0.416
22.85,36.867,75.22,98.34,0.039,0.0333,0.976,0.07,-0.063,-0.436
22.9,36.871,74.51,98.4,-0.0081,0.0088,0.983,0.489,0.218,-1.318
22.95,36.859,75.31,98.35,-0.0415,0.0342,0.9932,0.361,0.324,-1.186
23.0,36.852,74.21,98.31,-0.0614,0.0462,0.9963,-0.229,-1.298,0.25
23.05,36.847,74.34,98.39,-0.0546,0.0722,0.9856,0.691,-1.74,-0.02
23.1,36.856,74.96,98.4,-0.1068,0.0497,0.9363,0.989,-1.6,0.652
23.15,36.863,74.8,98.32,0.028,0.0624,0.9971,-1.59,-0.037,0.511
23.2,36.865,74.6,98.36,0.0316,0.0176,0.9667,-0.016,-0.052,1.03
23.25,36.887,74.85,98.32,-0.0388,-0.0516,1.033,-1.563,0.048,1.026
23.3,36.879,74.19,98.35,-0.104,-0.0344,1.038,-0.143,1.098,-0.251
23.35,36.858,74.28,98.34,-0.0496,-0.0701,1.0165,-0.601,0.751,-0.371
23.4,36.871,73.69,98.39,-0.0371,-0.0475,0.9505,0.334,0.723,-0.551
23.45,36.864,74.91,98.37,0.0046,-0.0216,0.9545,0.795,2.551,-0.462
23.5,36.865,73.62,98.31,-0.0634,0.0087,0.9652,-0.63,1.149,-1.42
23.55,36.869,73.64,98.34,0.0049,0.0104,1.0793,-0.365,1.972,-0.167
23.6,36.874,73.76,98.3,0.0566,0.0608,1.0452,0.75,0.656,0.005
23.65,36.864,73.89,98.32,0.0021,-0.0008,0.9846,0.731,0.911,-0.856
23.7,36.878,73.79,98.29,-0.0454,-0.082,1.0136,0.359,-0.185,-1.027
23.75,36.856,72.01,98.27,-0.0058,-0.0394,1.0011,-0.43,-0.262,0.081
23.8,36.868,74.15,98.3,0.0562,0.0235,1.0431,1.368,-1.069,-0.165
23.85,36.894,73.98,98.26,0.0305,-0.0175,1.0774,0.671,-1.705,1.026
23.9,36.87,73.71,98.3,0.0594,-0.0169,1.0104,-0.448,-1.169,1.844
23.95,36.882,73.08,98.22,0.0065,0.001,1.0399,0.264,-0.776,1.187
24.0,36.868,73.55,98.24,-0.0423,-0.0174,1.0147,0.055,-0.915,0.531
24.05,36.873,72.98,98.18,-0.0245,0.0333,1.01,0.324,-0.162,0.079
24.1,36.867,72.91,98.22,-0.0643,0.0613,0.9322,1.639,1.117,-0.641
24.15,36.866,73.07,98.24,-0.0311,0.0216,0.9835,0.095,1.592,-0.489
24.2,36.86,72.94,98.2,-0.011,-0.0075,1.0079,0.976,-0.938,-0.512
24.25,36.872,73.13,98.22,0.0283,0.0083,1.0103,0.433,0.086,0.46
24.3,36.859,71.51,98.12,0.0831,-0.0137,0.9837,0.522,0.321,-0.818
24.35,36.874,72.51,98.16,0.0278,0.0528,0.9687,-0.239,1.095,0.252
24.4,36.878,71.92,98.13,-0.036,-0.0138,1.0109,0.294,-0.212,0.76
24.45,36.871,72.98,98.09,0.0192,-0.044,1.0049,-0.053,0.743,0.917
24.5,36.865,72.06,98.11,-0.0133,-0.0798,0.9514,-0.857,-0.576,-0.297
24.55,36.872,72.38,98.14,0.0292,0.0166,0.9827,0.932,-0.461,-0.035
24.6,36.864,73.0,98.09,0.0221,0.02,1.0259,0.492,-1.217,0.144
24.65,36.877,73.21,98.11,-0.0225,0.0349,1.0523,-0.159,-0.346,0.389
24.7,36.849,73.03,98.05,-0.0015,-0.0288,0.9966,0.8,-0.025,-0.098
24.75,36.864,73.0,98.1,0.0209,-0.0075,0.9683,0.679,0.762,-0.765
24.8,36.848,72.08,98.07,0.053,0.012,0.9257,1.028,0.472,0.927
24.85,36.853,72.21,98.06,0.0937,-0.0346,0.959,1.274,-0.209,-0.318
24.9,36.881,72.11,98.07,0.0442,-0.0473,1.0309,1.072,-0.41,-0.832
24.95,36.876,72.33,98.12,0.0024,-0.0374,1.0482,-0.33,-1.123,-0.355
25.0,36.86,73.01,98.1,0.0257,-0.0313,0.9603,0.249,-0.99,-0.41
25.05,36.852,73.51,98.03,0.0178,-0.0005,0.9538,0.339,-0.778,-0.744
25.1,36.838,73.59,98.07,0.0057,0.0256,0.9562,-1.037,-1.055,-1.101
25.15,36.862,72.25,98.05,-0.0289,-0.0322,0.9826,-0.743,-0.541,0.073
25.2,36.892,73.25,98.06,-0.0308,-0.0516,0.9999,-0.662,0.486,0.447
25.25,36.872,73.23,98.05,0.0018,-0.025,1.0324,-0.03,0.064,0.321
25.3,36.862,72.31,98.07,0.0553,-0.0196,1.0098,-0.257,-0.179,0.55
25.35,36.872,73.98,98.11,0.0164,0.0154,0.9873,-0.494,-0.317,0.019
25.4,36.852,74.06,98.04,-0.0132,-0.0463,0.9716,-0.868,0.838,-1.539
25.45,36.864,73.45,98.07,-0.0255,-0.0337,0.9885,-0.303,-0.877,0.173
25.5,36.868,73.7,98.08,-0.0419,0.0048,1.0472,-1.624,0.563,0.284
25.55,36.867,74.02,98.07,-0.0283,0.0313,1.0972,-0.759,0.093,-0.497
25.6,36.875,74.24,98.09,-0.008,0.0495,1.1007,-1.427,0.314,-0.323
25.65,36.871,73.8,98.08,0.0239,0.0376,1.0681,0.373,0.615,0.672
25.7,36.874,73.77,98.15,0.0507,0.0488,1.0395,1.008,0.355,0.354
25.75,36.86,73.73,98.09,0.0344,0.0313,0.9685,1.993,-0.529,0.448
25.8,36.876,75.09,98.21,-0.0108,0.0421,1.0141,0.317,-0.127,-0.281
25.85,36.884,75.02,98.15,0.0085,0.0455,1.0584,0.085,-0.219,0.474
25.9,36.858,73.92,98.14,0.0019,0.061,1.0501,-0.887,0.226,0.286
25.95,36.858,74.07,98.14,-0.0336,0.0547,0.9984,-0.519,0.063,0.534
26.0,36.881,74.03,98.2,-0.0176,-0.0322,0.9927,0.841,-0.184,1.143
26.05,36.865,73.85,98.19,0.0613,-0.0679,0.9951,1.37,0.541,-0.454
26.1,36.881,75.59,98.27,0.057,-0.0352,1.0168,1.209,0.549,-1.041
26.15,36.863,74.26,98.21,0.0695,0.0333,0.9976,1.537,-0.375,-1.026
26.2,36.882,75.01,98.26,0.0108,0.046,0.9941,0.887,-0.757,-0.459
26.25,36.869,74.46,98.23,-0.0044,0.0269,1.0215,-0.496,0.058,-1.095
26.3,36.87,74.51,98.23,-0.0059,0.005,1.0214,0.355,0.315,-0.151
26.35,36.883,74.45,98.29,-0.0254,0.0345,0.9796,-0.089,-0.02,-0.87
26.4,36.864,74.75,98.32,-0.0191,0.0003,1.0062,0.542,0.24,-0.21
26.45,36.858,74.43,98.25,-0.0077,-0.0531,1.0479,-0.485,1.217,0.037
26.5,36.863,74.85,98.25,-0.0079,-0.039,1.0203,-0.165,1.053,-0.043
26.55,36.872,75.0,98.29,-0.0451,-0.0373,1.0185,-0.576,0.62,1.219
26.6,36.852,74.05,98.22,0.0007,0.0119,0.9406,-0.233,1.178,-0.56
26.65,36.874,74.39,98.32,0.0177,0.0521,0.9603,-0.914,-0.927,0.193
26.7,36.862,73.4,98.29,-0.0006,0.0249,0.9882,-0.682,0.207,-0.477
26.75,36.879,73.87,98.31,-0.0116,-0.0268,1.0052,-0.225,0.926,-0.511
26.8,36.843,74.05,98.33,-0.0256,0.0178,0.9641,-0.448,0.055,-1.291
26.85,36.859,73.85,98.38,0.0579,0.0701,0.9963,-0.371,-0.968,-0.578
26.9,36.85,73.8,98.34,0.079,0.0325,1.0111,-1.777,0.314,-0.236
26.95,36.859,74.02,98.4,0.0346,-0.0527,0.9909,-1.345,0.324,-0.061
27.0,36.87,74.02,98.37,0.0112,-0.0639,0.9612,-0.479,0.634,0.502
27.05,36.865,72.49,98.35,-0.0519,-0.0367,0.974,-0.546,1.516,-0.25
27.1,36.865,73.55,98.4,-0.0481,-0.0279,0.9433,0.674,0.691,0.031
27.15,36.866,73.19,98.35,-0.1164,-0.0058,0.9822,0.419,1.139,-0.69
27.2,36.869,73.01,98.34,-0.0657,-0.0418,0.9883,-0.319,1.059,0.057
27.25,36.857,73.85,98.35,0.0188,-0.0333,0.9844,-0.537,0.276,0.859
27.3,36.874,72.17,98.4,0.0511,-0.0038,0.9633,0.588,-0.751,0.528
27.35,36.874,72.93,98.33,0.0402,0.0048,1.0426,0.803,-0.59,-0.415
27.4,36.871,73.58,98.31,-0.022,0.0174,1.005,1.232,-0.831,0.465
27.45,36.873,72.81,98.25,0.0199,-0.0164,1.0167,1.138,-1.498,-0.068
27.5,36.87,72.22,98.31,0.0687,-0.0321,1.0084,-0.382,-0.421,0.768
27.55,36.887,72.51,98.26,0.0463,-0.0432,0.969,-0.08,-1.003,0.292
27.6,36.866,73.43,98.23,-0.0146,0.0009,1.0041,-1.181,0.645,0.302
27.65,36.864,73.07,98.27,-0.0657,0.028,0.9997,-0.172,0.155,-0.168
27.7,36.86,72.17,98.31,-0.0606,-0.031,0.9799,-1.453,0.097,0.551
27.75,36.857,73.14,98.28,-0.0309,-0.0877,1.0134,-1.466,-0.085,0.535
27.8,36.855,72.65,98.26,-0.0077,-0.0257,1.0118,-0.763,0.121,-0.065
27.85,36.858,71.03,98.26,-0.034,0.0758,1.0164,-0.001,0.658,0.156
27.9,36.866,72.22,98.16,-0.0306,0.0117,0.9896,0.005,1.047,0.653
27.95,36.87,73.17,98.18,-0.0199,0.0062,0.9473,0.425,1.54,-0.492
28.0,36.868,72.16,98.2,-0.0273,-0.0878,0.9404,0.986,1.599,1.191
28.05,36.859,73.0,98.15,-0.0185,-0.0403,0.9953,0.804,0.715,-0.217
28.1,36.876,71.53,98.18,-0.0231,-0.0081,0.9743,0.337,1.721,0.166
28.15,36.874,71.6,98.14,-0.0037,-0.0234,0.975,-0.487,-0.272,-0.528
28.2,36.865,72.84,98.19,0.0142,-0.0343,0.9592,0.585,0.778,-0.735
28.25,36.861,72.73,98.08,0.0273,-0.0371,1.0008,0.191,0.682,-0.894
28.3,36.873,72.32,98.07,0.0071,-0.043,0.9986,0.106,0.692,-0.574
28.35,36.869,72.81,98.14,0.0761,0.0066,1.0323,-0.205,0.917,-0.268
28.4,36.853,72.12,98.11,0.0584,0.0543,0.9577,-0.27,1.054,-0.259
28.45,36.866,71.9,98.13,0.0632,0.0485,0.9495,0.444,1.801,0.158
28.5,36.87,72.71,98.05,-0.0241,0.0287,0.9793,-0.2,0.723,-0.125
28.55,36.858,72.43,98.13,0.0187,-0.0059,0.9847,-0.504,-0.375,1.281
28.6,36.869,72.85,98.09,-0.0234,-0.0195,0.9934,-0.372,-1.359,0.178
28.65,36.852,72.81,98.05,-0.0361,0.0054,1.0103,-1.356,-0.38,0.386
28.7,36.88,72.6,98.05,0.0094,0.0355,1.0315,-1.438,-0.472,1.574
28.75,36.879,73.78,98.03,0.0612,0.0104,0.9921,-0.973,-1.629,0.619
28.8,36.864,72.39,98.01,0.0591,0.0291,1.0022,-0.242,-0.959,0.229
28.85,36.871,73.06,98.02,0.0202,0.0279,1.0254,-0.597,-1.893,0.358
28.9,36.843,73.01,98.04,-0.0131,-0.0068,1.0492,-0.569,-1.414,0.048
28.95,36.855,73.28,98.02,0.0107,0.0088,1.0004,-0.183,-0.606,1.243
29.0,36.864,73.22,97.98,0.0193,-0.0331,1.037,-0.178,-2.623,0.528
29.05,36.856,73.8,98.05,0.0474,0.002,0.9957,-0.601,-1.576,0.774
29.1,36.874,73.48,97.95,0.0447,0.0095,1.0489,-0.675,-0.54,1.808
29.15,36.887,73.06,97.97,0.0459,-0.0049,1.0036,0.253,-0.664,1.049
29.2,36.855,72.93,98.04,-0.0599,0.0233,1.006,-0.571,-0.527,0.003
29.25,36.859,73.12,98.02,-0.0658,0.0168,0.9393,0.027,-1.181,0.091
29.3,36.869,73.15,98.06,-0.0632,-0.0166,0.9461,0.248,-1.073,-0.448
29.35,36.883,73.94,98.03,-0.0217,0.0005,0.9972,0.349,-0.086,-0.367
29.4,36.855,73.61,98.09,0.0609,-0.0166,0.9971,0.462,-0.252,0.179
29.45,36.869,73.89,98.02,0.016,-0.0406,1.0605,1.467,1.035,-0.387
29.5,36.885,73.03,98.07,-0.019,-0.0307,1.0747,1.335,-0.035,1.033
29.55,36.85,73.59,98.11,-0.0055,-0.0082,1.0102,0.815,0.647,0.102
29.6,36.854,74.02,98.09,0.0049,0.0501,0.9336,1.0,0.81,0.85
29.65,36.863,74.32,98.11,0.032,0.0549,0.9571,0.277,0.089,0.091
29.7,36.862,73.07,98.1,0.043,-0.0008,1.033,0.179,-0.123,-0.943
29.75,36.875,74.6,98.13,0.0844,-0.0082,1.0049,0.303,-0.005,-1.93
29.8,36.869,74.55,98.08,0.0367,0.0439,0.9703,1.038,0.836,-0.168
29.85,36.849,74.33,98.13,-0.0005,0.0715,1.0276,0.114,0.028,-0.537
29.9,36.872,74.45,98.13,0.0091,-0.004,1.0117,0.281,-0.149,-0.07
29.95,36.861,73.62,98.13,-0.017,-0.0666,0.9996,0.901,-0.081,0.37
30.0,36.88,73.4,98.1,-0.0546,-0.049,0.9728,0.593,0.098,-0.19
30.05,36.861,73.82,98.19,-0.0948,0.0112,1.0377,1.25,-0.087,0.303
30.1,36.86,73.91,98.2,-0.0203,0.0324,0.9445,1.587,0.572,0.143
30.15,36.872,73.42,98.22,-0.022,0.04,0.9897,0.709,-0.731,0.696
30.2,36.874,74.01,98.19,-0.0231,-0.0266,0.9849,-0.817,-0.541,-0.073
30.25,36.871,74.39,98.18,-0.0668,-0.0076,1.0196,-2.599,-0.156,-0.775
30.3,36.85,74.1,98.25,-0.0585,0.0142,1.0259,-1.123,-0.489,-0.411
30.35,36.872,73.64,98.21,-0.0115,0.015,0.9938,-0.908,-0.572,-0.092
30.4,36.856,72.36,98.23,-0.0017,0.0111,0.9466,0.228,-0.686,1.059
30.45,36.869,72.77,98.26,-0.0188,0.0657,0.9685,2.185,-0.703,-0.578
30.5,36.853,73.46,98.23,-0.0301,0.0595,0.9756,1.609,0.216,0.909
30.55,36.871,73.79,98.25,-0.0093,0.0377,1.0224,2.45,-0.391,-0.657
30.6,36.859,72.72,98.27,0.0268,-0.0507,0.9635,2.018,-0.617,0.887
30.65,36.854,73.44,98.32,0.053,-0.0025,1.0096,1.231,1.125,-0.664
30.7,36.874,73.7,98.27,0.0394,0.0193,0.9447,0.597,0.317,0.58
